,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,turbulence
0,2019-01-02,AAPL,37.538822174072266,39.47999954223633,39.712501525878906,38.72249984741211,148158800.0,2.0,-2.189708193404684,46.054540664914555,36.30820919775634,36.496180740564135,-98.27423352384464,14.03859217177826,42.44566650390625,47.89287503560384,17.177475343631823
0,2019-01-02,AXP,87.09336853027344,95.68000030517578,96.2699966430664,93.91000366210938,4175400.0,2.0,-3.8035278460845774,116.17598697838226,86.97701213660797,40.10752144982772,-104.22383116326198,15.272744785183235,103.97200012207031,104.45883356730143,17.177475343631823
0,2019-01-02,BA,314.6451416015625,323.80999755859375,323.95001220703125,316.19000244140625,3292200.0,2.0,-7.235136571898977,355.7441431195938,292.147852119664,45.43122375893235,-30.21846263151425,4.3811462079326144,324.3369984944662,343.4498321533203,17.177475343631823
0,2019-01-02,CAT,108.48247528076172,126.37999725341797,127.87999725341797,124.02999877929688,4783200.0,2.0,-1.2965924508188493,137.2020060508901,114.43999529188332,46.96383323526854,-13.140230766517135,6.882937721910985,125.89300028483073,128.88716672261555,17.177475343631823
0,2019-01-02,CSCO,34.84444046020508,42.95000076293945,43.20000076293945,42.279998779296875,23833500.0,2.0,-1.1421465025598891,50.29560853498869,39.84139097673007,42.62999389703843,-96.41248077702281,1.3439811652135842,45.31866645812988,45.67166652679443,17.177475343631823
0,2019-01-02,CVX,81.39273834228516,110.69000244140625,111.68000030517578,107.33999633789062,6384800.0,2.0,-2.72613328890435,123.3081318811473,100.32186842402847,42.80178945914688,-66.07409729535459,6.813098889262255,113.42300008138021,115.4278335571289,17.177475343631823
0,2019-01-02,DD,28.285011291503906,32.46722412109375,32.71138381958008,31.258338928222656,19749111.0,2.0,-0.8063721263645682,34.966012890900856,28.775033060942405,42.38813029958621,-31.426214803276334,9.464418851089777,32.6075662612915,33.56514695485433,17.177475343631823
0,2019-01-02,DIS,105.17748260498047,108.97000122070312,109.13999938964844,108.0999984741211,9723500.0,2.0,-2.1791908744053075,118.45010797374914,101.7888934910946,45.012285423947326,-70.00075778100275,1.6406108060446,111.56266682942709,113.65899976094563,17.177475343631823
0,2019-01-02,GS,146.15684509277344,172.02999877929688,172.25,164.3300018310547,3999400.0,2.0,-9.885481923949953,193.51349700694578,152.3435021995972,33.77669200148556,-65.99929059952014,21.830449146753562,180.2709996541341,200.36749979654948,17.177475343631823
0,2019-01-02,HD,145.1678924560547,172.41000366210938,173.17999267578125,169.7100067138672,4242900.0,2.0,-2.6503428119280272,183.0393008520523,159.04169890380706,44.57631640000096,-10.911864227720233,9.440837286852807,171.4973337809245,178.0380007425944,17.177475343631823
0,2019-01-02,IBM,81.19349670410156,110.14340209960938,110.8795394897461,107.0841293334961,4434935.0,2.0,-2.941978698995726,122.43733205015828,102.11429224793743,39.4472959208792,-84.1393869100177,11.280612651581793,113.04588928222657,118.42813835144042,17.177475343631823
0,2019-01-02,INTC,40.5180549621582,47.08000183105469,47.470001220703125,45.959999084472656,18774600.0,2.0,-0.4382289809926476,50.14552803088154,43.950471877565725,47.69693880635953,-49.5805315165029,16.30811082202275,47.26233329772949,46.83166681925456,17.177475343631823
0,2019-01-02,JNJ,104.94283294677734,127.75,128.3800048828125,128.1300048828125,7631700.0,2.0,-4.428162010857818,154.49181492264262,117.35118815963278,40.37773035265604,-93.26526865825892,19.294413034072637,138.7503344217936,139.28133430480958,17.177475343631823
0,2019-01-02,JPM,81.61669921875,99.30999755859375,99.77999877929688,95.94999694824219,15670900.0,2.0,-3.2334564812457103,111.00356143260915,89.60943829273266,37.65705205900716,-66.94676977498406,13.563334995681394,103.24966634114584,106.1771666208903,17.177475343631823
0,2019-01-02,KO,37.84109878540039,46.93000030517578,47.220001220703125,46.939998626708984,11603700.0,2.0,-0.4785895315269286,50.926314656753014,46.04168575523429,46.39973567986818,-141.3030700470229,3.1388141706226196,48.794333394368486,47.93733342488607,17.177475343631823
0,2019-01-02,MCD,149.6289520263672,176.05999755859375,176.3000030517578,175.41000366210938,2571500.0,2.0,-2.0574559419476373,190.9425109166002,169.8274918299818,48.27103278448906,-109.33220505219741,0.3319818441488976,182.0366678873698,178.09050064086915,17.177475343631823
0,2019-01-02,MMM,123.85101318359375,159.65719604492188,159.6906280517578,157.04013061523438,2960339.0,2.0,-3.098279026032799,177.32215217478867,148.78236290089492,44.50208616761749,-89.01108981676114,3.0352844674080495,165.00027872721355,165.29222361246744,17.177475343631823
0,2019-01-02,MRK,58.06513214111328,72.12786102294922,72.5095443725586,71.84160614013672,15120125.0,2.0,-0.25936184134529583,77.08240573604995,67.92141048709458,52.47703444688603,-26.94920053865177,16.643795052506633,72.44115753173828,70.6639628092448,17.177475343631823
0,2019-01-02,MSFT,94.61260223388672,101.12000274658203,101.75,99.55000305175781,35329300.0,2.0,-2.2311993705696693,114.65758020745594,94.84242131842296,44.173023828003814,-91.83833517275298,0.7390596850419262,105.26333363850911,106.87450052897135,17.177475343631823
0,2019-01-02,NKE,67.59993743896484,74.05999755859375,74.63999938964844,72.79000091552734,6762700.0,2.0,-0.5642547219698173,77.62554197056818,68.43945894495917,47.62477584810054,23.656781228465526,8.870899090748654,72.97900034586588,74.54650026957194,17.177475343631823
0,2019-01-02,PFE,29.785070419311523,41.034156799316406,41.27134704589844,40.91081619262695,26430315.0,2.0,-0.38605310326999387,44.10992203798121,38.42233694944555,49.71817150683876,-34.590877433739344,17.0642162070245,41.36590817769368,41.41476936340332,17.177475343631823
0,2019-01-02,PG,76.45465087890625,91.27999877929688,91.38999938964844,91.02999877929688,9843900.0,2.0,-0.23708488520615845,97.04948133410089,88.29551683484443,51.83573726533738,-88.46249792240899,9.154131011674071,92.62966613769531,89.67166646321614,17.177475343631823
0,2019-01-02,RTX,57.77375030517578,68.15607452392578,68.18753814697266,66.17998504638672,9361752.0,2.0,-3.473169224962774,81.24690948292665,62.78455642893859,35.056323285345286,-114.00667643204056,28.564747258684548,74.39542694091797,77.9531150817871,17.177475343631823
0,2019-01-02,TRV,100.98885345458984,117.37000274658203,118.19000244140625,117.48999786376953,1793400.0,2.0,-2.6199607926036066,130.07636620789685,111.76663534849963,42.16192135132701,-89.87244745944705,10.097685175941619,123.54433415730794,124.85266698201498,17.177475343631823
0,2019-01-02,UNH,217.128173828125,243.49000549316406,246.35000610351562,245.0,4063600.0,2.0,-7.332157114587687,291.09919645836794,226.6428018326477,42.480047766897144,-103.2883114766821,11.593355849009757,262.2843322753906,264.0153330485026,17.177475343631823
0,2019-01-02,V,126.58991241455078,132.9199981689453,133.74000549316406,130.0,8788000.0,2.0,-2.627417804057785,146.28375161890804,121.52524877782045,45.58861204883364,-54.117638263947256,1.7718068001649416,134.76300023396809,137.4768337249756,17.177475343631823
0,2019-01-02,VZ,38.162567138671875,56.02000045776367,56.15999984741211,56.15999984741211,13969700.0,2.0,-0.7825006276114834,59.8071064261068,53.268893406046516,49.18397508068605,-64.35301780582938,1.6798527775522705,57.5586664835612,56.89099985758464,17.177475343631823
0,2019-01-02,WMT,28.024442672729492,31.113332748413086,31.21666717529297,30.546667098999023,24458100.0,2.0,-0.5748445906505744,32.888898372761396,28.527768421061847,45.55341133109801,-23.726320798444114,6.091161559753586,31.147555669148762,32.068888918558756,17.177475343631823
0,2019-01-02,XOM,50.33512878417969,69.69000244140625,69.87000274658203,67.3499984741211,16727200.0,2.0,-3.0579819229034797,83.73775419794325,63.31924424566025,35.73450948197345,-106.39183869257486,23.152035676639173,74.86066614786783,78.04649976094564,17.177475343631823
