,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,turbulence
0,2020-09-01,AAL,13.100000381469727,13.100000381469727,13.84000015258789,12.859999656677246,72849700.0,1.0,0.20846405116289368,14.51072515166378,11.738274634713173,49.72052675962602,48.23007491172189,11.262265090762334,12.53733326594035,13.20583332379659,26.568496138668596
0,2020-09-01,ADI,108.34873962402344,118.76000213623047,118.87000274658203,117.79000091552734,2787000.0,1.0,0.4450902867352369,120.3219517539266,115.47904845969644,51.23518810468708,59.102606834517246,16.21960490985412,116.81866658528646,118.79000027974446,26.568496138668596
0,2020-09-01,ALGN,305.42999267578125,305.42999267578125,307.25,297.1000061035156,714000.0,1.0,1.4708445361943063,314.5143249094487,289.2666748464107,53.92855688524543,6.196360449174428,9.690097836592907,301.2209991455078,288.26716664632164,26.568496138668596
0,2020-09-01,AMD,92.18000030517578,92.18000030517578,92.51000213623047,91.91999816894531,55825600.0,1.0,4.757428531399881,89.83502648833802,77.9849732064862,68.21381301405816,137.74484466923315,52.850615581979575,79.47399991353353,66.84499994913737,26.568496138668596
0,2020-09-01,ASML,368.40777587890625,386.8999938964844,386.8999938964844,384.1099853515625,634500.0,1.0,2.412892047068169,388.16146013514015,361.2095359586099,55.51226461463001,106.59039836873173,23.145217387426495,373.95799763997394,372.26966552734376,26.568496138668596
0,2020-09-01,BMRN,76.0,76.0,78.04000091552734,77.8499984741211,2314200.0,1.0,-12.415254909119213,141.2844076471452,54.060590521800115,31.139049499078396,-97.37180040935894,37.11645423287345,106.3393325805664,113.34416592915854,26.568496138668596
0,2020-09-01,CDNS,113.9800033569336,113.9800033569336,114.02999877929688,111.18000030517578,1544100.0,1.0,2.0692823333746873,113.500594078604,105.7904070505464,60.40312016872671,121.92973705754623,31.129482053667314,108.34800033569336,102.19583346048991,26.568496138668596
0,2020-09-01,EA,134.45849609375,138.2899932861328,140.74000549316406,140.74000549316406,2710100.0,1.0,0.9786970239303514,146.62055241767249,137.63244746025723,55.29003834645514,-34.4337180479686,23.22561376882743,140.85800018310547,136.5053330739339,26.568496138668596
0,2020-09-01,EXPE,98.45526885986328,99.25,99.33000183105469,97.5999984741211,1967800.0,1.0,3.7324368476797787,101.49744081170171,77.89055891364008,59.3596096208213,154.5126444186808,21.347261261040646,87.66733347574869,86.1901668548584,26.568496138668596
0,2020-09-01,ILMN,338.3657531738281,338.3657531738281,346.95526123046875,345.67120361328125,989347.0,1.0,-5.227774439957159,376.2750822830693,317.54690258021196,48.92452857608915,-54.79192644921086,0.3465002639491316,357.2078481038412,357.0351821899414,26.568496138668596
