,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,turbulence
0,2012-11-16,AAPL,15.96621036529541,18.845714569091797,18.928571701049805,18.757143020629883,1266893600.0,4.0,-1.0420806074101598,23.475622154005027,18.323842071764016,33.73696562419401,-144.45259940220518,29.301377601539674,21.61692860921224,22.895505968729655,4.316007184634639
0,2012-11-16,AMD,1.8600000143051147,1.8600000143051147,1.899999976158142,1.8700000047683716,23501300.0,4.0,-0.2746632606117658,2.5270197499599476,1.724980224290846,27.46877936879305,-86.64728241055529,43.19618477511039,2.4269999980926515,3.0410000046094257,4.316007184634639
0,2012-11-16,AMZN,11.261500358581543,11.261500358581543,11.3125,11.065500259399414,87056000.0,4.0,-0.2994507671139406,12.302048713924744,10.928701274631162,39.73811924638985,-106.77244148800628,8.01211269091736,11.923283354441326,12.272649987538655,4.316007184634639
0,2012-11-16,BIDU,92.68000030517578,92.68000030517578,94.29000091552734,94.0999984741211,6139200.0,4.0,-4.039922051002364,119.73627356371549,93.86272545972201,34.36727545386387,-199.06664856411209,28.479239293227813,108.3479995727539,110.97183303833008,4.316007184634639
0,2012-11-16,GOOG,15.99908447265625,16.119081497192383,16.264537811279297,16.08944320678711,138043489.0,4.0,-0.4427668871514463,18.060308075887683,15.725105856912613,41.116759631877486,-100.50209154561941,16.813660088958226,17.510682423909504,17.58027146657308,4.316007184634639
0,2012-11-16,INTC,14.43830680847168,20.190000534057617,20.260000228881836,20.06999969482422,50855500.0,4.0,-0.5797298484977915,22.667074818106297,19.972924953011866,34.054330154767584,-182.41941899196354,25.8803599939604,21.55199998219808,22.683999983469644,4.316007184634639
0,2012-11-16,MSFT,21.357025146484375,26.520000457763672,26.700000762939453,26.670000076293945,64083300.0,4.0,-0.6062550246340876,30.488007574670917,26.522992486364238,36.54062464911657,-192.67296214312677,30.445166379664236,28.83633327484131,29.731333414713543,4.316007184634639
0,2012-11-16,NVDA,0.2608393728733063,0.28450000286102295,0.29074999690055847,0.28975000977516174,624552000.0,4.0,-0.0075256322016409305,0.3306509246941624,0.2856240758780422,40.44693146502683,-165.3268203470003,19.804565628111426,0.3137166678905487,0.32829583436250687,4.316007184634639
0,2012-11-16,QCOM,43.33270263671875,61.93000030517578,62.029998779296875,61.380001068115234,15580300.0,4.0,0.25683815640552154,63.17405024046714,57.08394994263833,51.267143849992145,74.88580778993624,17.481682990475715,60.318333562215166,61.51033376057943,4.316007184634639
1,2012-11-19,AAPL,17.117511749267578,20.20464324951172,20.26785659790039,19.311071395874023,823317600.0,0.0,-1.0191282228572867,23.221294210344677,18.225027086347215,37.29212913634215,-81.60849167404176,9.295016266662746,21.461523882548015,22.827821445465087,6.357642584089302
